(-480219240,602696676)
(-715771245,-375944818)
(123445032,-36195950)
(14182787,-47276355)
(963610870,-287800723)
(120471779,-401572995)
(-78551811,958753543)
(235773077,-785910655)
(167148653,-557162575)
(-457497828,788699185)
(80093349,-53558730)
(80640836,-268803185)
(263499701,-878332735)
(435484066,286918249)
(96777761,-322592935)
(-326981509,-535828435)
(163375985,-544587015)
(-912565873,-395207857)
(152607554,-508692245)
(-484620485,785050139)
(135578057,-451927255)
(-966248271,-829079554)
(-314284902,242487585)
(-279877737,178994845)
(-805982288,-380776528)
(-474463781,399189530)
(197942897,-659810055)
(112870337,-376234855)
(234357389,-781191695)
(792517963,480122497)
(269364083,-897880675)
(757213619,-689282961)
(-167191162,937019707)
(75372702,430740913)
(-79988854,-774600869)
(457878005,334337073)
(105946544,-353155545)
(677070255,463923816)
(-618885582,876708701)
(193785605,-645952415)
(283000754,-943336245)
(238812710,-796042765)
(165236774,-550789645)
(297178589,-990595695)
(276124262,-920414605)
(288062345,-960208215)
(-356533497,-583199302)
(997369497,-886884737)
(-304703045,-714113120)
(-413826303,-117308083)
(-530571781,519979221)
(47586325,-665346302)
(585609785,-932029937)
(-545841518,397261127)
(4404959,-14683595)
(37526660,-125089265)
(-572074045,-690869245)
(270326995,625098205)
(-97717275,386323833)
(9638942,-32130205)
(29144801,-97149735)
(3611326,-788659407)
(-886865706,765715852)
(-381443603,-305570360)
(235797398,-785991725)
(-864762146,-917120088)
(998987085,743479460)
(-961000611,893185027)
(328954597,685167762)
(-44230227,778343584)
(557227921,-800262690)
(-713196210,35301727)
(966503916,900621758)
(-656079672,-661027490)
(115925744,-386419545)
(204101099,-680337395)
(251472758,-838242925)
(-797368860,729233353)
(-14484865,-649458462)
(100504598,-335015725)
(-565095544,750217386)
(845333585,90367660)
(282063844,726427127)
(-806754414,-712877408)
(854466765,-333651362)
(139866989,-466223695)
(743906615,946665521)
(208971509,-696572095)
(267138674,-890462645)
(609686520,-689879559)
(-219135618,546816060)
(279951926,-933173485)
(106252487,-354175355)
(68993543,-229978875)
(833411620,-697771130)
(367595354,319057796)
(7211259,468756575)
(-571672004,-195989731)
(-287189611,957298305)
(-42740242,142467075)
(-717156394,-663641199)
(-533003002,-582164946)
(279189488,-930632025)
(851106495,807455777)
(91155308,-303851425)
(328283718,154007068)
(651709634,837406040)
(-634679874,-338307823)
(-876173634,-471108135)
(-422108072,593704287)
(-886953008,-491154808)
(-461676692,-939260228)
(273277850,347636217)
(976277383,602935966)
(444180897,820471835)
(-6438285,214688870)
(283097264,-943657945)
(213410354,-711368245)
(-297736924,992456015)
(48432656,-161442585)
(35580170,-118600965)
(735726284,44201059)
(966332026,-585767277)
(-240992104,803306615)
(-690966488,-375434372)
(-185316658,617721795)
(74756307,-503772521)
(537544518,-6529405)
(295914464,-986381945)
(-838308860,277592005)
(490060711,-527881947)
(790779363,236977062)
(123115115,-410384115)
(56004188,-186681025)
(-899614076,238280937)
(810339966,210864931)
(-164304379,547680865)
(161244044,-537480545)
(35584017,-692237365)
(774165225,-633804922)
(-140319091,-673129580)
(-624996648,514160480)
(-303993822,-423787137)
(96925622,-323085805)
(911344183,506555963)
(88841168,-296137625)
(170522824,878092803)
(915476373,892316140)
(-82593018,764383890)
(-194864795,142484859)
(-560707732,-888527561)
(-875671701,-83979958)
(-208579135,660078257)
(-589407641,-509432045)
(262472525,-874908815)
(45205400,-150685065)
(153055196,-510184385)
(-238032203,811746652)
(-134471736,43151813)
(80947727,-269826155)
(12663380,-42211665)
(459438817,369106110)
(254401565,-848005615)
(52460489,-174868695)
(274196219,-913987795)
(388311526,-461102484)
(87683492,-292278705)
(113560322,-378534805)
(365459610,-832334825)
(163968269,-546561295)
(19006085,-435335279)
(81256292,-444688082)
(281489180,-938297665)
(-512667694,-661629248)
(526018188,-848791132)
(298752689,-995842695)
(-141202808,-319895444)
(-884896815,-78997516)
(214566329,-715221495)
(140971994,-469907045)
(-542974974,-779014202)
(168301082,-561004005)
(565149926,-360100402)
(-498274799,-662426756)
(56182766,-187276285)
(207203227,-744990116)
(691790351,-803997920)
(37519763,-125066275)
(72935096,-243117385)
(73176884,-243923345)
(13856669,-46189295)
(-491999677,617857755)
(105587021,-351957135)
(277222978,-346700954)
(690437291,-793808616)
(-879857497,-433775809)
(968247211,-316057825)
(911170789,-145285446)
(281831280,-876640791)
(214849559,-716165595)
(93880937,-312936855)
(86082473,-286941975)
(-810125389,-439319398)
(-63171447,-236647298)
(264985913,-883286775)
(166586231,-555287835)
(-326780009,-718410479)
(139170605,-463902415)
(59435630,-198119165)
(-382573925,-355477553)
(148868060,-496227265)
(206871663,490895206)
(584255483,-384089114)
(-580453777,489610370)
(58459004,-194863745)
(193612262,-645374605)
(266007452,-886691905)
(297992891,-993310035)
(346626641,525087238)
(529121664,-541830636)
(195059987,-650200355)
(-289992590,401770635)
(100753022,-335843805)
(729882898,80510495)
(13753562,-45845605)
(134214704,-447382745)
(866813120,941768750)
(-357953106,-119409448)
(951318307,-522354696)
(221408375,-738028315)
(191809349,-639364895)
(172109036,-8640787)
(100156733,-333856175)
(478007047,-2145352)
(130819904,371218633)
(18452069,-61507295)
(7551998,-25173725)
(-144724457,189330432)
(-587158490,-26128857)
(-43338466,793104278)
(-913746040,215325596)
(86303591,324027211)
(584143386,-138217284)
(928178583,160147544)
(285915350,-953051565)
(-976589789,-659102815)
(638238121,850367747)
(83426975,-278090315)
(-197508455,747036386)
(-671034189,473372788)
(-726183360,-153780860)
(792342799,-583356538)
(-449530026,-132492361)
(-197066466,-461138102)
(-359046179,-136110106)
(-748691213,961250452)
(242074922,-806916805)
(485999562,532200624)
(869641959,-803782997)
(741869524,842882486)
(603450823,-545265244)
(-511628640,-590740938)
(163495085,-544984015)
(-816812703,-756781020)
(670956850,-307084415)
(127272848,-424243225)
(730511355,684522819)
(-873193232,598820239)
(-732082120,805190070)
(160099937,-533666855)
(656278834,-764909119)
(328331917,-569583215)
(283844743,-647235895)
(152631659,440078053)
(481034136,792864578)
(-406780872,528833238)
(100934291,-336448035)
(110674532,-368915505)
(154638302,-515461405)
(24421868,-81406625)
(62529044,-208430545)
(-443442723,870126504)
(149133278,-497111325)
(219144176,-730480985)
(165288470,-550961965)
(-863279880,899775351)
(735097057,148540351)
(623689885,211797141)
(1334873,-4449975)
(123307745,-411026215)
(400189654,-378801283)
(260907877,440997126)
(147134882,-490450005)
(369129957,889202222)
(129631739,-432106195)
(21275489,-70918695)
(-532019207,-786735544)
(-910365740,963083528)
(903663049,516907313)
(759154203,326082738)
(796708835,-602234617)
(265779950,674573584)
(991863093,17651196)
(135957110,-453190765)
(112487546,-374958885)
(76488332,305100262)
(42331352,-141104905)
(-184412866,878123309)
(9793736,-32646185)
(936914504,-773817697)
(377520643,-757725886)
(87949865,-293166615)
(874117976,-511791147)
(58651403,-195505075)
(-183683206,-29707789)
(-819580972,997557035)
(-609206343,-440299712)
(171071609,-570239095)
(266188232,-887294505)
(-190040446,633467755)
(431527764,-838789547)
(795783520,757251309)
(172077626,-573592485)
(-332002088,428249573)
(177560897,-591870055)
(548249774,899133890)
(546496667,31044901)
(442967815,599371376)
(-184745845,615819085)
(240830817,738687445)
(-984799754,81208845)
(-831968864,-357369324)
(244183952,-813946905)
(-143024279,-412334840)
(999549641,409945088)
(850487428,462368900)
(-269224277,535771865)
(418375442,-196478766)
(38246051,-127487235)
(155599097,-518664055)
(315813645,842461109)
(-158327837,903481887)
(827967878,-143065867)
(-461029078,-5849010)
(732570515,-247118679)
(812710700,-733097837)
(96478151,-321594235)
(229458680,-764862665)
(-611267511,324354877)
(-146102384,-257047992)
(571779766,-308049606)
(-80857986,744837768)
(-947067558,464748667)
(-528553346,694907716)
(54795932,-182653505)
(113074670,-376915965)
(94624187,-315414355)
(-480805831,558536243)
(50692172,-168974305)
(30800897,-102670055)
(199913265,-443347095)
(52614125,-175380815)
(245344268,-817814625)
(-203872373,-8184228)
(-94343440,534716446)
(-511401653,-774807725)
(967499387,319743265)
(577318501,-812965620)
(211474442,-704915205)
(-630878092,518716038)
(140447543,-468158875)
(289455926,-964853485)
(297473846,-991579885)
(197429393,-658098375)
(-26947017,-775221264)
(-603636454,338349293)
(-686619460,-985458896)
(119868803,-399563075)
(154654904,-515516745)
(193793569,-186311775)
(117639848,-392133225)
(398409721,-249635349)
(1360139,-4534195)
(197438404,685789644)
(430782036,-711155361)
(211247640,-184938063)
(-79214391,346074784)
(575918679,-250423568)
(-480399745,40833428)
(-842937716,268455580)
(272812986,-684043005)
(111848888,-372830025)
(252057731,-840192835)
(587931479,325185259)
(-377560488,568188634)
(-694215467,-392442211)
(211691537,-705638855)
(-141519221,-293729746)
(783383211,130643115)
(890535933,26024664)
(292662740,-975542865)
(573452449,448103459)
(201285114,529983352)
(-516169674,865358496)
(215796887,-719323355)
(335645672,237507609)
(-302462843,891863522)
(234569888,-781900025)
(256019810,-853399765)
(144457982,-481527005)
(-698553966,-597838754)
(815931893,-791281159)
(177969677,-593232655)
(126336494,-421122045)
(-296798629,-967327873)
(-477140752,-125333279)
(-688336669,707717862)
(-869002190,-260532093)
(840928997,-272997140)
(-67835092,226116575)
(830698938,-897829179)
(587141433,794282570)
(285014729,-950049495)
(769416943,602602724)
(83810831,-279369835)
(-351269546,-294406835)
(130330175,-434434315)
(76684244,-255614545)
(-309527480,627555616)
(-805314829,136182203)
(178654751,-595516235)
(-398711089,-555114449)
(-231071306,778448529)
(902952640,479903545)
(-388865588,-73374815)
(270385568,-901285625)
(45702299,-152341395)
(928808313,786040356)
(593537,-1978855)
(19309691,-64366035)
(956421667,-787948173)
(675062934,-886522035)
(165910934,-553036845)
(-569287020,939731194)
(15272153,-50907575)
(69707269,-670596844)
(-556238803,236494388)
(-460542686,-346665456)
(-534133075,873769533)
(-431311396,79503651)
(426083538,-560251651)
(564631804,-223134454)
(-472791413,-652244326)
(-514693055,-159973671)
(76667522,-255558805)
(-799350540,-858418987)
(246036437,-820121855)
(858335181,-365211735)
(963189474,-468820350)
(216080141,-720267535)
(200714636,-669049185)
(286834320,-556774888)
(106760009,-355867095)
(-2683326,-943785679)
(250776935,-835923515)
(329782218,485015519)
(633424641,-135250065)
(939743353,944413261)
(6558872,-21863305)
(74447840,-248159865)
(473237815,-740587607)
(-280257610,-505299528)
(563688115,-488720963)
(146096824,16436288)
(-858095989,-4319892)
(300787719,-248778125)
(981949448,-314420321)
(71885150,-239617565)
(-639654365,-468212109)
(245773601,-819245735)
(-517912865,-246360677)
(-619967882,-645986116)
(68588633,-228629175)
(149072315,-496908115)
(209279123,-697597475)
(993916375,629961006)
(-107950677,-34789246)
(15654931,-780878877)
(125882801,-419609735)
(194757578,-649192325)
(133103054,-443677245)
(153721718,-512406125)
(-3618187,-560577497)
(-693867068,896523069)
(-732499842,-121500618)
(43480556,-144935585)
(-730174895,-36412617)
(212082950,-706943565)
(8570894,-28570045)
(-521121605,520221985)
(-814566861,-863798516)
(662485504,-31340695)
(7966007,-26553755)
(417201288,21077883)
(-129610822,-455896242)
(-962211968,601979782)
(-167477176,558256855)
(96361574,-321205645)
(136814701,902139591)
(-912550900,476752088)
(46161725,-153872815)
(975087344,-524275580)
(184049372,-613498305)
(-183980707,613268625)
(292556312,-975188105)
(22821725,-76072815)
(124297280,-414324665)
(-128024008,-100277705)
(-666764257,508495157)
(462648157,-678273100)
(155438918,-518130125)
(1670885,-5570015)
(779688459,-788244740)
(351291634,429729865)
(259777601,-865925735)
(246268034,-820893845)
(204845600,-682819065)
(-90289101,-893284122)
(668034330,-809970341)
(-814691390,-260525040)
(166900874,-556336645)
(741026933,387943730)
(-641137922,-893035805)
(239512205,-798374415)
(148436093,-494787375)
(-94347542,-817874665)
(-867036297,-947995098)
(266777990,-889260365)
(706378482,237998499)
(392897187,-951454196)
(-126524568,77209946)
(166779750,531698548)
(137094639,-976719841)
(244603140,-139540491)
(36243764,-120812945)
(-816553110,-118035943)
(231598121,-771994135)
(809958309,853726585)
(135624692,-452082705)
(60205280,-200684665)
(621151315,92790626)
(-346805741,872974843)
(119304800,-397683065)
(236567765,-788559615)
(-457148605,-399503774)
(-690363575,-212023762)
(85403531,-284678835)
(761360441,-21430179)
(76182686,-253942685)
(522419464,-937573455)
(511001243,-710458448)
(542510775,241326982)
(-716531159,345241751)
(244328039,-814427195)
(-151083962,-472554117)
(123140318,-410468125)
(-859631747,-938198046)
(220611164,-735370945)
(-594123140,-959268918)
(44277737,-571012276)
(280168781,-933896335)
(-190444315,-770927577)
(-384562253,-381254650)
(286759481,-955865335)
(247081850,-823606565)
(31474439,-330477550)
(8256641,741527290)
(613113464,53437284)
(101227355,-337424915)
(138586271,-461954635)
(-423837622,-683005765)
(-729795988,-272148687)
(494737477,103049879)
(-887187739,-742712595)
(-576022037,-468801460)
(276753992,-922513705)
(146870445,-17504517)
(-408816239,-191208542)
(283867022,-946223805)
(596872565,688358775)
(-739589581,-701808037)
(221509286,-738364685)
(-881607228,-929028921)
(3835205,-12784415)
(-543378814,65784846)
(176077193,284269979)
(168000134,-560000845)
(231599234,-771997845)
(-52924883,291545715)
(66828548,-222762225)
(114212567,-380708955)
(941626726,-127885410)
(158684387,-528948355)
(759068514,-864918294)
(99113822,-330379805)
(148743059,-495810595)
(478719852,-683712317)
(197999612,-659999105)
(391676264,-228761941)
(-852973294,908929195)
(824457073,-219695346)
(222285983,-740953675)
(-287676376,-7969786)
(-607414629,-624251736)
(-766021016,-403864415)
(417774470,529268715)
(602274951,272066816)
(798753064,-233981033)
(125161769,-731487921)
(458971038,-146081132)
(-372873872,-253342723)
(978835912,-786529384)
(206364192,89855199)
(25636577,-85455655)
(44335133,-147784175)
(641612002,-376622247)
(533178840,346021511)
(182139621,-268999737)
(165396722,-551322805)
(76167221,-253891135)
(-226318307,-525130473)
(296171858,-987239925)
(259893779,-866312995)
(198930093,-970674424)
(47636276,-158787985)
(11427935,-199548885)
(594834819,790625339)
(-279589428,-191309080)
(-77190396,-176060161)
(-794235453,-473590523)
(49139354,-163798245)
(-718426769,-100164141)
(-399255638,-444290732)
(170079202,305861254)
(155832572,-519442305)
(-659503513,229920396)
(-659677376,39719364)
(793953954,300276236)
(38567816,-128559785)
(110846474,-369488645)
(-650378422,-437267367)
(31187042,-103957205)
(-347022023,-408842363)
(18659195,-62197715)
(-544327097,84615801)
(120414623,-401382475)
(240043586,-800145685)
(61388747,-204629555)
(-162396114,339679729)
(161586290,-538621365)
(203472911,-678243435)
(-506401549,-915542515)
(202388282,-674628005)
(-46141306,153803955)
(414786832,-635147327)
(476153514,760688515)
(39561125,-131870815)
(-76464356,138427775)
(715081784,-177340352)
(194078810,-646929765)
(50235815,-167453115)
(71042804,-236809745)
(135941573,-453138975)
(164361494,-547872045)
(163471580,-544905665)
(816510470,263643640)
(-934886983,-684240161)
(-893431189,587873945)
(653933426,719957213)
(-841206046,977636362)
(-612470515,-386055977)
(238542545,-795142215)
(19596095,-65320715)
(471290013,354799898)
(58575389,-195251695)
(-351606223,-807420070)
(27976481,-93255335)
(-155920669,622506836)
(114057813,-184440154)
(632182795,707467974)
(123510830,-848700779)
(132817634,-442725845)
(413632924,477859158)
(594067018,943416085)
(291997587,-259276695)
(595035840,549999551)
(295080227,-983601155)
(285016085,-950054015)
(654145223,71265048)
(-928458172,768327475)
(505658971,741698754)
(-655366441,61311033)
(368709422,-421668693)
(868458735,908144296)
(752050745,174250340)
(858533572,-143708095)
(-70094113,-850599747)
(-507072190,720255555)
(47562305,-158541415)
(-968771863,156002523)
(-33281231,-750619416)
(-497002977,934843341)
(-705970540,-225960161)
(46095785,-153653015)
(-987754342,612140191)
(70938452,-236461905)
(242190029,-807300495)
(-332136511,-368012904)
(291232794,-759528313)
(-913427762,-65093398)
(36285380,-120951665)
(33119732,-110399505)
(49109390,-163698365)
(677418831,-288623928)
(710177234,-360498549)
(775928970,885944340)
(140959513,-808870813)
(245505267,10476760)
(-153940418,-24975510)
(102035606,-340119085)
(969071001,-993335293)
(-331350119,-211003407)
(875100747,-204140636)
(243488213,-811627775)
(130690580,-435635665)
(980026786,791985197)
(257669309,-858898095)
(274138864,-559946497)
(106974539,-356582195)
(101001887,-336673355)
(25084736,-83616185)
(22944362,-76481605)
(683292900,-641593577)
(-686401659,694936664)
(-493371383,-329338959)
(-311334572,-808760432)
(-954559796,766093158)
(241975628,-806585825)
(67740257,-225801255)
(-47691383,-116446601)
(-337320068,895382193)
(239777024,-799257145)
(-95206972,995918990)
(-923067664,538976501)
(-363507349,776093787)
(71289838,-635658999)
(291826646,-972755885)
(736616081,630316766)
(349556181,464395868)
(-851095246,818892835)
(-762376733,-757536839)
(795033903,251194824)
(859533460,604880378)
(511619732,766935293)
(-257590762,67765414)
(491679355,-456674255)
(377780799,890278567)
(101636679,443693400)
(-668559411,-445907832)
(66680548,649492518)
(412681130,93841079)
(227875877,-759586655)
(206844665,268411103)
(135372264,-891656827)
(680808000,-738511627)
(213910811,-713036435)
(-505809559,-299707573)
(471956856,220910607)
(693591054,-215119333)
(268652507,-895508755)
(-868882498,-388785127)
(133925990,-446420365)
(670525536,17035335)
(-676443679,-177971299)
(-379355053,-247606756)
(201410222,-671367805)
(659418194,53997722)
(161094503,-536982075)
(289045046,-963483885)
(95070887,-316903355)
(72725576,-242418985)
(-946606718,-142547824)
(294262160,-980874265)
(130107242,-433691205)
(33645797,-112153055)
(281434094,-938114045)
(792572784,436016799)
(188728868,-629096625)
(206565758,-688552925)
(-928608454,-163242825)
(53896634,-179655845)
(581808974,463241138)
(866982712,-112841664)
(-546773039,335742681)
(121611314,-405371445)
(86406920,307142356)
(115865654,594359639)
(-282862686,300055538)
(446425914,-867705159)
(191354765,-637849615)
(-638766885,626562887)
(128496548,-428322225)
(-604704135,267201752)
(182341671,-904672802)
(148770524,-495902145)
(-299339470,997797835)
(884814569,832797989)
(-626262625,-114724151)
(-806144339,-572025209)
(-713796725,-367381272)
(-988748548,-191743003)
(-114931102,352031033)
(-215088100,716959935)
(-67972315,145101376)
(189493103,-163684817)
(-539275075,-274752240)
(-377516441,647058864)
(312459495,-696345555)
(93961505,-313205415)
(725067854,-239638452)
(-370121606,847809546)
(111471260,-371571265)
(-538568850,-335520775)
(114170561,-380568935)
(138741077,-462470655)
(57105452,-190351905)
(-586417486,90967464)
(-829159601,-809347687)
(105479291,-232390880)
(-550540971,128443153)
(251121070,-750507121)
(-499310124,-436218758)
(198396300,-239237003)
(100184621,-333949135)
(506463907,739280637)
(104288441,-347628535)
(77593145,-258644215)
(-215559329,216761331)
(235592371,-953397187)
(3698156,-12327585)
(33225751,690906698)
(-374732508,-251096535)
(62025266,-206751285)
(783238940,-116476814)
(40243517,-134145455)
(-255560629,851868365)
(-615190314,-308895873)
(123610103,-412034075)
(434201537,989497548)
(-405763083,-990185355)
(-175309493,-193289089)
(65962979,-219876995)
(625145063,-876372833)
(-947736696,522818301)
(769287445,-69823130)
(-564162586,-296086446)
(80703536,-269012185)
(139472801,-464909735)
(56329364,579439109)
(936645727,268521572)
(-410342511,-737556195)
(515896934,358247494)
(310218409,664081702)
(84975719,-283252795)
(-818267674,-982248745)
(43167347,-143891555)
(575989691,-655042166)
(-271892592,-935968955)
(661829883,229164426)
(-528032839,-876965747)
(32145497,-107152055)
(-414722436,186877712)
(-433175078,-8898845)
(56051483,-186838675)
(-361085539,-599131793)
(60597344,-201991545)
(-874959601,833628061)
(215000624,-716669145)
(176144975,-587150315)
(-820412648,-640955668)
(-277232477,-56826418)
(340557897,337084510)
(282234923,-940783475)
(290373383,-967911675)
(496364558,766512268)
(148231796,-494106385)
(-590442011,154458242)
(29011820,-96706465)
(37208690,-124029365)
(88853633,-296179175)
(365096803,-636843552)
(-985994564,307470941)
(252832124,-842774145)
(220592705,-735309415)
(-144302136,971438419)
(271880665,890336199)
(204729698,-682432725)
(5627872,923665422)
(-981679847,-812858033)
(-336825731,-77709456)
(-83420561,-668377557)
(-604853239,240977260)
(186973163,-623244275)
(339682257,708143013)
(63997100,-213324065)
(-991752120,559993151)
(76201013,-254003775)
(168195272,-560651305)
(31209914,-104033445)
(871526509,-564695514)
(-493865503,-201264399)
(91507631,-305025835)
(89885207,-299617755)
(49668545,-165562215)
(-947947615,931550560)
(657770682,-968426504)
(178939388,-596465025)
(193216323,-919872732)
(117266984,-390890345)
(737728958,913770594)
(267753038,-892510525)
(249611039,-832037195)
(-21139894,-777952130)
(545522008,-698347458)
(60941027,-203137155)
(-930957356,-766318406)
(-22917460,76391135)
(260287631,-867625835)
(108423692,-361412705)
(228936962,-763123605)
(-205196646,632435234)
(10701875,-35673315)
(208051925,-693506815)
(564752859,-711456136)
(-310176359,371660163)
(177364292,-591214705)
(-467606053,64643751)
(289017560,118688462)
(-703286086,806712455)
(519541753,-620953619)
(105369110,-351230765)
(-162864387,-862482724)
(-345179230,294024396)
(483235398,104896997)
(-621368614,-717399983)
(-767434012,779641225)
(-443084760,814029390)
(-103299877,344332525)
(-401809291,-606065641)
(405540127,-340306804)
(580102316,867228511)
(161859884,-539533345)
(789664924,-945737977)
(279114884,-930383345)
(559101348,840894666)
(225380417,-751268455)
(863451768,-573609875)
(-684464643,346605856)
(642068406,-789864082)
(161357240,-537857865)
(285450671,-951502635)
(-197668855,67578486)
(-18364261,-383832475)
(241624814,-971893977)
(787727591,263238711)
(358829204,766322542)
(29589746,-98632885)
(-734890132,-10552739)
(250547144,-835157545)
(-911437620,979245136)
(402451553,-523917931)
(275142644,-917142545)
(-403767741,-119522726)
(104540081,-348467335)
(-40099380,-793448022)
(-126793088,-463255062)
(-343427515,815036570)
(717776403,-82645921)
(-396796394,741346672)
(672908655,982285223)
(11691719,-38972795)
(198581678,203935574)
(637179923,756019055)
(96550576,-525218069)
(-814571068,-501421191)
(425839472,-185666123)
(52925621,-176419135)
(625086598,-784911328)
(-245658545,-922455282)
(371357875,-827430797)
(-604002302,692175456)
(-770698717,830693350)
(-94038616,634512766)
(581590350,611947089)
(-863831130,-181855182)
(71084030,-236947165)
(881051537,118903756)
(954693544,-674201913)
(-723262785,109501903)
(489381906,-160675526)
(-66836512,222787975)
(-207108829,-4681302)
(-194932429,734503424)
(-229767287,-599045393)
(13854950,-46183565)
(512841187,-29853910)
(-244407218,-860845303)
(-96413813,206476547)
(-399165023,346434639)
(156427148,-841485207)
(264339164,-881130945)
(162369462,-300937293)
(222471146,-741570885)
(782545574,-812083326)
(-520679930,600173213)
(32397665,-107992615)
(53173697,-177246055)
(222964673,-743215975)
(935612648,-250431071)
(-564470059,93226140)
(39151610,-130505765)
(706893800,-495533561)
(305827679,-554530093)
(14659709,-48866095)
(21373994,-71247045)
(-760121197,-817288021)
(-542415733,-376318814)
(288166604,-960555745)
(97443419,-324811795)
(-229321665,340473973)
(-563959207,-534947396)
(55653620,-185512465)
(197301026,455413814)
(-630272977,823187183)
(232059506,-773532085)
(737044839,-362860180)
(148635158,-495450925)
(-764781140,-418544827)
(503159069,798703879)
(269815799,-899386395)
(955816297,281189650)
(169925012,-566417105)
(121729964,-405766945)
(283216451,-944055235)
(87280637,-290935855)
(217237247,-724124555)
(126291038,-420970525)
(52577045,-175257215)
(-89640095,691301447)
(291092171,-970307635)
(239192054,-398718613)
(-554543305,-305279630)
(-573979751,497678823)
(-604646277,824377264)
(21084110,-70280765)
(221805824,-739353145)
(93263486,-310878685)
(-236771183,-741539098)
(175889540,-586298865)
(42300572,-141002305)
(417935659,-604266910)
(586870836,-142490680)
(15919421,-53065135)
(499530493,140507669)
(222230468,-740768625)
(-177685145,462821560)
(262631069,-875437295)
(167963207,-559877755)
(-287365017,-451492908)
(343105281,176611942)
(205800841,-356680556)
(80993627,-269979155)
(-682816806,973322435)
(296187101,-987290735)
(420017752,-665776188)
(31311883,179629381)
(-447145576,-249265568)
(-109033831,-809438865)
(133707970,-140156045)
(327240663,32617868)
(272893256,-909644585)
(-508276593,-593881365)
(213688742,-712296205)
(294714811,776447812)
(275963356,524424535)
(-869464609,759359282)
(-488916680,929991289)
(7731863,-25773275)
(809488928,976296056)
(32743337,-109144855)
(485971006,-865916171)
(651896843,249166181)
(-805466311,286662992)
(-130753851,-11314228)
(88225379,-294084995)
(276871568,-922905625)
(8957862,-22648227)
(-717472167,432012176)
(177386315,-591288115)
(-246471136,-920023263)
(36996887,-123323355)
(-893010440,-230718945)
(497871420,460718111)
(-376228550,-938856830)
(280348883,-934496675)
(547481105,-504188992)
(-48422515,-172590293)
(657684572,289291466)
(828397770,889028479)
(-695028649,-699984630)
(172446452,-574821905)
(169785206,-565951085)
(281516901,214064246)
(193952417,-646508455)
(899483651,-765696272)
(167503278,-735854923)
(3383384,-11278345)
(-660412467,301613922)
(35770127,-119234155)
(256184303,-853948075)
(176558012,-588527105)
(179529584,-598432345)
(101566055,-338553915)
(772828490,-452032455)
(303261567,-688312738)
(254356952,-847856905)
(-73926604,246421615)
(-95365172,736848505)
(-237697000,537440684)
(23781284,-79271345)
(694614049,456562572)
(228655325,-762184815)
(246513128,-821710825)
(202703822,-675679805)
(54781721,-358375115)
(764788597,-369662460)
(-842332619,-16651394)
(966418253,-118055535)
(-718644391,-716798663)
(-786233143,732301002)
(22160954,-73870245)
(-799610913,686369749)
(193064576,-643548985)
(214391474,-714638645)
(298323959,-994413595)
(-180308700,-134659326)
(570579535,-605023350)
(-978509698,-718301426)
(262204595,-874015715)
(65128823,-217096475)
(-682444663,33753874)
(75249011,-250830435)
(80740988,-269137025)
(-342921651,397695607)
(279508613,-931695775)
(-681962322,295790217)
(94389602,-314632405)
(345028476,570918740)
(54010859,-180036595)
(110601044,-368670545)
(-841417285,424226631)
(111661319,-372204795)
(218225435,-727418515)
(48998451,-744116514)
(-333567572,-86528058)
(288319862,-961066605)
(69716012,-232387105)
(410181532,256415633)
(-973979507,-978833431)
(-709161663,360923032)
(-544274508,-912612807)
(721547251,767349)
(983453170,-498874493)
(420878114,840503421)
(-991459504,-692685398)
(558938216,490742382)
(913076517,-842331558)
(205029215,-683431115)
(628347546,529121419)
(-84194757,766489465)
(-124610017,415366325)
(456665951,-191549558)
(90512345,-301708215)
(637432508,-17878054)
(-89784961,299282805)
(-158843454,-862391713)
(99496502,-331655405)
(-385363748,637652200)
(600885927,177657308)
(42743803,-299622058)
(252178328,-840594825)
(-512024346,847396265)
(-296270124,-802518694)
(183761858,-612539925)
(211597091,-705324035)
(437881842,966689360)
(130393256,-434644585)
(169934779,-920341280)
(213077804,-710259745)
(-98505186,-157613461)
(-807508403,744767350)
(22227278,-74091325)
(20578208,-68594425)
(-44874853,-724150193)
(-713387242,-32754000)
(893312521,535976492)
(626882053,-40773915)
(475202862,-59424774)
(121550489,-405168695)
(569001706,-322435903)
(-900201038,-892422384)
(-205405780,843795962)
(-809775274,235098789)
(-560133980,-689646855)
(360421694,626329425)
(-351062754,887996750)
(669190726,162845909)
(-689777968,-392052138)
(854769042,-469466326)
(216893735,-722979515)
(-553856131,949753448)
(879679128,556762424)
(961126702,695469140)
(180870278,-602901325)
(623413909,192604022)
(-237060628,790201695)
(51162866,-170543285)
(20231189,-67437695)
(-886958262,320483948)
(75863966,-252880285)
(2448857,-22516981)
(-726208742,204637088)
(599437120,508231333)
(-343275075,537966951)
(104666711,-348889435)
(-153434191,25977807)
(-80837484,923221987)
(216937388,-723125025)
(-212688283,452598781)
(281927525,-939758815)
(144686135,-482287515)
(-259731565,865771485)
(-792533005,687671083)
(-69816291,-913245360)
(107056142,-356854205)
(32808038,-109360525)
(83979305,-279931415)
(55613600,-658487211)
(184020989,-613403695)
(138465818,-461553125)
(271730861,-905769935)
(-750168291,-443652894)
(245908994,-819697045)
(-103249896,-237129689)
(71161742,-237206205)
(-873992288,696763230)
(-813208324,-134653613)
(10153610,-33845765)
(35050712,-116836105)
